,PH_Al,PH_Al_2,PH_Si,PH_AlSi2Sr,EL_Sr
96,0.50493735,0.1564944,0.0475877,0.0007006377,0.048
97,0.50493723,0.15367746,0.047585987,0.0007083714,0.0485
98,0.5049371,0.15086049,0.047584303,0.00071615726,0.049
99,0.50493693,0.14804363,0.04758261,0.00072392076,0.0495
100,0.5049368,0.14522669,0.047580883,0.00073166937,0.05
101,0.50493664,0.14240974,0.0475792,0.0007394403,0.0505
102,0.5049365,0.13959283,0.0475775,0.0007472113,0.051
103,0.5049364,0.13677594,0.047575735,0.000754945,0.0515
104,0.5049363,0.133959,0.047574043,0.0007626936,0.052
105,0.50493616,0.13114208,0.0475723,0.000770472,0.0525
106,0.50493604,0.12832513,0.047570586,0.00077822804,0.053
107,0.50493586,0.12550819,0.047568932,0.0007859841,0.0535
108,0.5049357,0.12269127,0.04756719,0.00079375505,0.054
109,0.50493556,0.11987436,0.047565512,0.00080151856,0.0545
110,0.50493544,0.11705744,0.04756383,0.00080928206,0.055
111,0.5049353,0.11424047,0.047562085,0.00081703067,0.0555
112,0.5049352,0.11142352,0.0475604,0.0008248016,0.056
113,0.5049351,0.10860658,0.047558658,0.0008325577,0.0565
114,0.50493497,0.10578975,0.047556967,0.00084031373,0.057
115,0.50493485,0.102972776,0.04755529,0.00084809214,0.0575
116,0.50493467,0.10015592,0.047553517,0.00085582584,0.058
117,0.5049345,0.097338915,0.04755187,0.0008636117,0.0585
118,0.5049344,0.09452194,0.047550187,0.00087136775,0.059
119,0.5049343,0.091705054,0.047548458,0.0008791089,0.0595
120,0.50493413,0.08888808,0.04754678,0.0008868873,0.06
121,0.50493395,0.08607116,0.04754498,0.0008946359,0.0605
122,0.50493383,0.08325431,0.047543287,0.0009023994,0.061
123,0.5049337,0.08043733,0.04754161,0.0009101704,0.0615
124,0.5049336,0.07762042,0.047539867,0.00091791153,0.062
125,0.5049334,0.0748035,0.047538176,0.00092568994,0.0625
126,0.5049333,0.071986526,0.047536507,0.00093346834,0.063
127,0.5049332,0.06916964,0.047534756,0.00094120204,0.0635
128,0.504933,0.066352636,0.047533073,0.0009489581,0.064
129,0.5049329,0.06353587,0.04753136,0.0009567216,0.0645
130,0.50493276,0.060718864,0.047529675,0.0009644851,0.065
131,0.50493264,0.05790192,0.04752799,0.0009722486,0.0655
132,0.5049325,0.055084974,0.047526248,0.0009800047,0.066
133,0.5049324,0.052268058,0.047524564,0.0009877831,0.0665
134,0.5049322,0.049451023,0.04752288,0.0009955317,0.067
135,0.50493205,0.046634197,0.047521085,0.0010032877,0.0675
136,0.50493205,0.043817252,0.0475194,0.0010110512,0.068
137,0.5049318,0.041000366,0.047517717,0.0010188222,0.0685
138,0.5049317,0.03818342,0.047515973,0.0010265708,0.069
139,0.50493157,0.035366476,0.04751432,0.0010343567,0.0695
140,0.5049315,0.03254953,0.047512576,0.0010420904,0.07
141,0.50493133,0.029732615,0.047510885,0.0010498688,0.0705
142,0.5049312,0.02691561,0.0475092,0.0010576248,0.071
143,0.5049311,0.024098784,0.04750745,0.0010653734,0.0715
144,0.5049309,0.021281868,0.04750578,0.0010731295,0.072
145,0.50493085,0.018464983,0.047503978,0.001080893,0.0725
146,0.5049307,0.015648007,0.047502287,0.001088649,0.073
147,0.5049305,0.012831062,0.047500603,0.0010964274,0.0735
148,0.5049304,0.010014087,0.04749892,0.001104176,0.074
149,0.50493026,0.0071971416,0.047497176,0.001111947,0.0745
150,0.50445473,0.005812466,0.047495,0.0011194274,0.075
151,0.5030688,0.007170707,0.04749182,0.0011262894,0.0755
152,0.5016828,0.008528858,0.047488675,0.0011332035,0.076
153,0.50029695,0.00988704,0.04748553,0.0011401176,0.0765
154,0.49891096,0.011245191,0.047482297,0.0011469945,0.077
155,0.49752504,0.012603372,0.047479182,0.0011539087,0.0775
156,0.4961391,0.013961554,0.04747598,0.0011608079,0.078
157,0.49475318,0.015319735,0.047472835,0.001167737,0.0785
158,0.4933673,0.016677976,0.04746969,0.0011746362,0.079
159,0.4919814,0.018036127,0.047466427,0.0011815205,0.0795
160,0.4905954,0.019394279,0.047463283,0.0011884198,0.08
161,0.48920947,0.02075243,0.04746014,0.001195319,0.0805
162,0.48782355,0.022110611,0.047456987,0.0012022182,0.081
163,0.48643762,0.023468792,0.047453836,0.0012091324,0.0815
164,0.4850517,0.024826974,0.04745061,0.0012160018,0.082
165,0.48366576,0.026185185,0.047447458,0.001222901,0.0825
166,0.48227984,0.027543306,0.04744432,0.001229845,0.083
167,0.4808939,0.028901517,0.04744111,0.0012367144,0.0835
168,0.47950798,0.030259639,0.047437966,0.0012436211,0.084
169,0.478122,0.03161779,0.04743482,0.0012505427,0.0845
170,0.47673613,0.03297603,0.047431618,0.0012574345,0.085
171,0.47535014,0.034334183,0.047428474,0.0012643412,0.0855
172,0.4739642,0.035692424,0.0474253,0.0012712255,0.086
173,0.47257835,0.037050545,0.047422126,0.0012781397,0.0865
174,0.47119236,0.038408756,0.047418952,0.0012850389,0.087
175,0.46980643,0.039766908,0.04741575,0.0012919232,0.0875
176,0.4684205,0.04112506,0.047412604,0.0012988374,0.088
177,0.46703452,0.04248327,0.04740943,0.0013057142,0.0885
178,0.4656486,0.043841362,0.047406256,0.0013126358,0.089
179,0.46426272,0.045199633,0.047403105,0.0013195351,0.0895
180,0.4628768,0.046557844,0.04739991,0.0013264194,0.09
181,0.4614908,0.047915965,0.047396757,0.0013333187,0.0905
182,0.46010488,0.049274087,0.04739362,0.0013402328,0.091
183,0.45871902,0.050632298,0.047390416,0.001347132,0.0915
184,0.45733303,0.05199042,0.047387272,0.0013540313,0.092
185,0.4559471,0.0533486,0.047384158,0.0013609603,0.0925
186,0.45456117,0.054706812,0.047380947,0.0013678595,0.093
187,0.45317525,0.056065023,0.047377773,0.0013747662,0.0935
188,0.45178938,0.057423204,0.04737453,0.0013816357,0.094
189,0.4504034,0.058781326,0.047371395,0.0013885573,0.0945
190,0.4490174,0.060139507,0.047368243,0.001395464,0.095
191,0.44763154,0.06149766,0.04736504,0.0014023408,0.0955
192,0.44624555,0.06285584,0.047361903,0.0014092401,0.096
193,0.44485962,0.06421399,0.04735872,0.0014161393,0.0965
194,0.44347376,0.06557223,0.047355548,0.001423046,0.097
195,0.44208783,0.06693035,0.047352433,0.0014299601,0.0975
196,0.4407019,0.068288624,0.04734923,0.001436837,0.098
197,0.43931597,0.069646776,0.047346048,0.0014437586,0.0985
198,0.43793,0.0710049,0.04734291,0.0014506653,0.099
199,0.43654406,0.07236308,0.047339708,0.0014575496,0.0995
200,0.43515813,0.07372123,0.047336556,0.0014644861,0.1
201,0.4337722,0.07507947,0.047333412,0.0014713928,0.1005
202,0.43238628,0.07643762,0.047330208,0.0014782548,0.101
203,0.43100035,0.077795744,0.04732704,0.0014851913,0.1015
204,0.42961442,0.079154015,0.04732386,0.0014920607,0.102
205,0.42822856,0.080512166,0.04732071,0.00149896,0.1025
206,0.42684257,0.08187029,0.047317572,0.0015058592,0.103
207,0.42545664,0.08322844,0.04731434,0.0015127435,0.1035
208,0.42407066,0.08458671,0.047311224,0.00151968,0.104
209,0.4226848,0.08594486,0.047308072,0.0015265867,0.1045
210,0.42129886,0.08730301,0.047304876,0.001533486,0.105
211,0.41991293,0.088661164,0.047301695,0.0015403777,0.1055
212,0.4185269,0.090019315,0.04729855,0.0015473142,0.106
213,0.41714102,0.09137756,0.047295347,0.0015541688,0.1065
214,0.41575515,0.09273568,0.047292203,0.0015610978,0.107
215,0.41436917,0.09409386,0.047289036,0.0015679449,0.1075
216,0.41298324,0.09545204,0.047285855,0.0015748814,0.108
217,0.4115973,0.09681022,0.04728271,0.0015818104,0.1085
218,0.41021138,0.09816843,0.047279537,0.0015886799,0.109
219,0.40882552,0.099526554,0.047276393,0.0015956089,0.1095
220,0.40743953,0.100884765,0.04727316,0.0016024932,0.11
221,0.4060536,0.10224292,0.047270007,0.0016093999,0.1105
222,0.40466768,0.10360104,0.047266863,0.0016162992,0.111
223,0.4032817,0.10495931,0.047263667,0.0016231909,0.1115
224,0.40189576,0.10631743,0.047260523,0.0016300902,0.112
225,0.4005099,0.10767561,0.04725734,0.0016370267,0.1125
226,0.39912397,0.10903379,0.04725416,0.0016438961,0.113
227,0.39773804,0.110391945,0.047251023,0.0016508251,0.1135
228,0.39635205,0.111750126,0.047247842,0.0016577169,0.114
229,0.39496619,0.11310831,0.047244705,0.0016646013,0.1145
230,0.3935802,0.11446649,0.047241494,0.0016715005,0.115
231,0.39219427,0.11582473,0.047238298,0.0016783848,0.1155
232,0.39080834,0.11718285,0.047235176,0.001685299,0.116
233,0.38942242,0.11854097,0.04723204,0.001692228,0.1165
234,0.3880365,0.11989918,0.047228828,0.0016991273,0.117
235,0.38665062,0.121257305,0.047225654,0.001706019,0.1175
236,0.38526464,0.122615606,0.04722245,0.0017129332,0.118
237,0.3838787,0.12397367,0.0472193,0.0017198175,0.1185
238,0.38249272,0.12533191,0.047216162,0.0017267391,0.119
239,0.38110685,0.12669,0.047213018,0.0017336309,0.1195
240,0.37972093,0.12804821,0.047209807,0.001740545,0.12
241,0.378335,0.1294064,0.04720667,0.0017474443,0.1205
242,0.37694907,0.13076457,0.04720346,0.0017542914,0.121
243,0.37556309,0.1321227,0.04720038,0.0017612204,0.1215
