,PH_Al,PH_Al_2,PH_Si,PH_AlSi2Sr,EL_Sr
170,0.47828242,0.033336908,0.047361515,0.0012330562,0.085
171,0.47687182,0.034689605,0.047359325,0.0012408793,0.0855
172,0.47546116,0.036042303,0.047357075,0.001248695,0.086
173,0.4740505,0.03739491,0.047354907,0.0012565181,0.0865
174,0.4726399,0.03874761,0.047352716,0.0012643114,0.087
175,0.47122923,0.040100187,0.047350466,0.0012721047,0.0875
176,0.46981856,0.041452944,0.04734821,0.0012799129,0.088
177,0.46840796,0.042805642,0.047346048,0.0012877434,0.0885
178,0.46699736,0.04415828,0.047343887,0.001295574,0.089
179,0.46558663,0.045510978,0.04734163,0.0013033599,0.0895
180,0.46417597,0.046863616,0.047339387,0.0013111606,0.09
181,0.46276543,0.048216283,0.047337182,0.0013189763,0.0905
182,0.46135476,0.04956886,0.04733502,0.0013268068,0.091
183,0.45994416,0.05092156,0.04733283,0.00133463,0.0915
184,0.4585335,0.052274257,0.04733058,0.0013424233,0.092
185,0.45712283,0.053626955,0.04732836,0.001350224,0.0925
186,0.45571223,0.054979652,0.047326103,0.0013580173,0.093
187,0.45430157,0.05633229,0.047323972,0.0013658777,0.0935
188,0.45289096,0.0576849,0.047321774,0.001373671,0.094
189,0.45148036,0.059037596,0.047319524,0.0013814792,0.0945
190,0.45006964,0.060390234,0.04731735,0.0013892874,0.095
191,0.44865897,0.06174293,0.04731507,0.0013970956,0.0955
192,0.44724837,0.06309557,0.047312938,0.0014049262,0.096
193,0.44583777,0.06444824,0.047310688,0.0014127418,0.0965
194,0.4444271,0.065801024,0.047308467,0.0014205351,0.097
195,0.44301656,0.06715357,0.047306277,0.0014283583,0.0975
196,0.44160584,0.06850627,0.047304086,0.0014361367,0.098
197,0.44019517,0.06985897,0.047301866,0.0014439374,0.0985
198,0.43878463,0.071211606,0.04729967,0.001451768,0.099
199,0.4373739,0.072564304,0.04729738,0.0014595762,0.0995
200,0.4359633,0.07391697,0.047295243,0.0014673993,0.1
201,0.43455258,0.07526958,0.047293022,0.0014752299,0.1005
202,0.43314204,0.07662225,0.04729084,0.0014830306,0.101
203,0.43173137,0.077974945,0.047288515,0.0014908239,0.1015
204,0.4303207,0.07932758,0.04728645,0.0014986619,0.102
205,0.4289101,0.08068025,0.047284193,0.0015064627,0.1025
206,0.42749944,0.08203304,0.047281936,0.0015142635,0.103
207,0.42608878,0.08338565,0.047279686,0.0015220642,0.1035
208,0.42467812,0.084738255,0.047277622,0.0015299022,0.104
209,0.4232675,0.08609095,0.047275342,0.001537703,0.1045
210,0.42185697,0.08744359,0.04727313,0.0015455112,0.105
211,0.42044625,0.08879632,0.047270887,0.001553312,0.1055
212,0.4190357,0.090148956,0.047268666,0.0015611127,0.106
213,0.41762498,0.09150159,0.047266528,0.0015689954,0.1065
214,0.41621438,0.09285426,0.047264308,0.0015768036,0.107
215,0.41480377,0.09420705,0.04726205,0.0015845671,0.1075
216,0.4133931,0.0955596,0.047259837,0.0015923679,0.108
217,0.41198245,0.096912265,0.0472577,0.0016002133,0.1085
218,0.41057184,0.09826493,0.04725545,0.0016080141,0.109
219,0.40916118,0.09961763,0.04725322,0.0016158447,0.1095
220,0.40775052,0.10097027,0.04725104,0.0016236454,0.11
221,0.40633985,0.102322936,0.04724879,0.0016314164,0.1105
222,0.40492925,0.10367566,0.047246613,0.0016392395,0.111
223,0.40351865,0.10502833,0.047244392,0.0016470626,0.1115
224,0.40210798,0.106381,0.047242202,0.0016548708,0.112
225,0.40069738,0.10773361,0.047240004,0.0016627088,0.1125
226,0.39928672,0.109086215,0.047237784,0.0016705096,0.113
227,0.39787605,0.11043894,0.04723554,0.0016782805,0.1135
228,0.39646545,0.11179155,0.04723335,0.0016860962,0.114
229,0.39505485,0.11314425,0.047231153,0.0016939566,0.1145
230,0.39364418,0.114497006,0.047228895,0.0017017499,0.115
231,0.39223346,0.115849614,0.047226697,0.0017095655,0.1155
232,0.39082292,0.11720231,0.0472245,0.0017173812,0.116
233,0.38941225,0.11855504,0.04722225,0.0017251521,0.1165
234,0.3880016,0.11990768,0.047220066,0.0017329827,0.117
235,0.386591,0.121260285,0.047217898,0.0017408207,0.1175
236,0.38518032,0.12261295,0.047215678,0.0017486215,0.118
237,0.38376966,0.12396562,0.04721342,0.0017564222,0.1185
238,0.382359,0.12531835,0.047211193,0.0017642155,0.119
239,0.38094845,0.1266709,0.04720904,0.0017720237,0.1195
240,0.37953773,0.12802362,0.04720681,0.001779817,0.12
241,0.37812713,0.12937635,0.04720459,0.0017876253,0.1205
242,0.37671652,0.13072902,0.047202393,0.0017954856,0.121
243,0.37530592,0.1320816,0.047200233,0.001803346,0.1215
244,0.37389526,0.13343424,0.04719805,0.0018111542,0.122
245,0.37248453,0.13478702,0.047195762,0.0018189177,0.1225
246,0.371074,0.13613963,0.047193572,0.0018267259,0.123
247,0.36966333,0.1374923,0.047191314,0.0018345341,0.1235
248,0.36825266,0.13884497,0.047189184,0.0018423572,0.124
249,0.36684206,0.14019758,0.047186926,0.001850158,0.1245
250,0.3654314,0.14155036,0.04718467,0.0018579587,0.125
